Price,Bedrooms,Bathrooms,Area,Location
2505000,3,2,167,Shatby
3075000,3,3,205,Cleopatra
2505000,3,2,167,Sidi Gaber
1400000,3,2,155,Miami
390000,2,2,180,Nakheel
420000,3,2,130,Nakheel
3500000,3,2,210,Zezenia
2800000,3,2,205,Saba Pasha
3250000,3,3,165,Smoha
2200000,3,2,180,Louran
2200000,3,2,175,Smoha
4000000,3,2,220,San Stefano
4000000,3,3,260,Gianaclis
430000,3,1,125,Nakheel
13000000,4,3,292,San Stefano
400000,3,1,110,Agami
350000,2,1,120,Nakheel
480000,2,2,90,Maamoura
1400000,2,1,120,Smoha
10000000,4,5,390,Zezenia
2000000,4,3,210,Smoha
2250000,3,2,168,Smoha
2200000,4,2,180,Saba Pasha
12000000,4,4,335,Zezenia
2100000,3,2,160,Smoha
560000,5,2,250,Nakheel
230000,2,1,100,Nakheel
190000,2,2,130,Nakheel
250000,2,1,90,Agami
365000,2,1,70,Gomrok
175000,2,1,115,Agami
280000,2,1,170,Nakheel
265000,2,1,90,Nakheel
2750000,3,1,116,Smoha
2750000,3,1,114,Smoha
2750000,3,2,115,Smoha
3200000,3,2,215,Saba Pasha
7500000,4,3,260,Saba Pasha
2000000,3,2,177,Smoha
280000,2,1,95,Nakheel
290000,2,1,100,Nakheel
330000,3,1,125,Nakheel
650000,5,2,250,Nakheel
1800000,3,2,168,Mandara
3150000,2,1,130,Camp Caesar
3200000,3,3,235,Smoha
1700000,2,1,100,Miami
650000,3,2,300,Nakheel
2100000,3,2,187,Zezenia
850000,3,2,125,Sidi Beshr
465000,4,2,250,Nakheel
200000,2,1,85,Nakheel
340000,3,1,120,Nakheel
1600000,3,2,155,Smoha
3400000,4,2,264,Glim
620000,3,2,140,Agami
350000,3,1,110,Agami
850000,3,2,185,Agami
265000,2,1,100,Nakheel
3200000,3,3,163,Smoha
820000,5,2,260,Agami
4200000,3,3,177,Moharam Bik
7500000,3,3,340,Louran
770000,3,1,130,Mandara
120000,2,1,90,Agami
270000,2,1,110,Nakheel
360000,2,1,120,Nakheel
460000,2,2,125,Nakheel
350000,2,2,120,Nakheel
340000,2,1,120,Nakheel
3600000,4,2,188,Smoha
450000,4,1,120,Agami
1500000,3,1,125,Moharam Bik
1330000,3,2,140,Sidi Gaber
160000,2,1,75,Agami
2961000,3,2,126,Moharam Bik
850000,2,1,115,Mandara
600000,2,1,85,Sidi Beshr
3656175,2,2,165,Moharam Bik
5651000,3,3,189,Smoha
450000,2,1,70,Montazah
2500000,3,2,230,Montazah
875000,3,1,115,Asafra
430000,2,1,100,Agami
1500000,3,1,125,Al Ibrahimiyyah
1100000,3,2,146,Miami
500000,2,1,98,Sidi Beshr
4200000,3,3,290,Zezenia
2800000,3,2,118,Smoha
2750000,3,2,190,Miami
2950000,4,3,290,Kafr Abdo
1800000,2,1,120,Glim
3200000,3,2,275,Louran
580000,3,2,140,Agami
2500000,3,2,200,Zezenia
2300000,3,1,155,Al Ibrahimiyyah
570000,3,2,140,Agami
300000,2,1,100,Agami
430000,2,1,150,Nakheel
500000,3,1,120,Agami
2800000,3,3,235,Roushdy
2081900,2,1,109,Smoha
900000,2,1,120,Mandara
1650000,3,2,160,Bolkly
850000,3,1,126,Asafra
420000,2,1,100,Miami
2800000,3,2,180,Sidi Gaber
135000,1,1,60,Nakheel
225000,2,1,160,Nakheel
220000,2,1,180,Nakheel
440000,2,2,135,Nakheel
575000,2,1,115,Nakheel
275000,2,1,90,Nakheel
280000,2,1,120,Nakheel
270000,2,1,120,Nakheel
460000,3,1,120,Nakheel
550000,2,1,70,Agami
550000,3,1,120,Nakheel
595000,3,2,130,Agami
270000,3,1,140,Nakheel
330000,3,1,120,Nakheel
1150000,2,1,120,Moharam Bik
799000,1,1,66,Smoha
440000,3,1,120,Nakheel
495000,3,1,120,Nakheel
1250000,3,2,140,Seyouf
580000,4,1,140,Agami
480000,2,1,90,Victoria
495000,3,2,150,Nakheel
520000,2,1,100,Nakheel
750000,3,2,147,Nakheel
220000,2,1,100,Agami
250000,2,1,100,Agami
430000,2,1,100,Miami
865000,2,1,120,Sidi Beshr
1350000,2,2,130,Sidi Beshr
4200000,3,2,267,Louran
465000,4,1,120,Sidi Beshr
200000,2,1,80,Agami
700000,2,1,100,Seyouf
550000,4,1,150,Sidi Beshr
1300000,4,2,180,Raml Station
2300000,3,2,160,Glim
430000,2,1,130,Agami
370000,4,1,130,Nakheel
3000000,4,2,270,Louran
800000,2,1,120,Miami
1350000,2,1,123,Smoha
4500000,3,3,310,Glim
1400000,3,2,155,Seyouf
5300000,3,2,213,Saba Pasha
2700000,3,2,150,Sidi Beshr
700000,2,1,75,Seyouf
195000,1,1,75,Agami
2500000,3,1,121,Sidi Beshr
1300000,3,2,122,Smoha
2275000,3,3,125,Smoha
2275000,3,2,140,Smoha
550000,4,2,150,Asafra
385000,2,1,65,Mandara
750000,2,2,120,Mandara
1300000,3,2,126,Smoha
3750000,3,3,235,Glim
1400000,2,1,115,Glim
2400000,3,2,150,Smoha
4599000,4,3,219,Smoha
1944000,3,2,144,Smoha
4788000,4,3,228,Smoha
2043600,2,1,104,Smoha
850000,3,1,135,Mandara
2850000,2,2,114,Smoha
4639560,4,3,184,Moharam Bik
3600000,3,1,150,Amreya
600000,2,1,80,Bolkly
2650000,3,2,190,Smoha
1728000,2,2,108,Smoha
2000000,2,2,195,Miami
2650000,4,4,325,Fleming
8750000,4,3,370,Sporting
2250000,5,3,280,Gianaclis
2505000,3,2,167,Camp Caesar
3030000,3,2,202,Moharam Bik
1750000,3,2,110,Smoha
580000,3,1,120,Miami
1500000,3,2,170,Miami
270000,2,1,95,Nakheel
1900000,3,2,155,Smoha
4200000,4,3,245,Smoha
3400000,3,3,205,Smoha
2500000,3,2,220,Smoha
3250000,3,2,180,Maamoura
850000,3,1,120,Sidi Beshr
2000000,3,2,220,Mandara
370000,3,2,125,Nakheel
235000,2,1,100,Nakheel
210000,2,1,100,Nakheel
270000,2,1,120,Nakheel
430000,2,1,135,Nakheel
220000,2,1,115,Nakheel
390000,2,2,140,Nakheel
380000,3,2,130,Nakheel
490000,3,2,125,Nakheel
490000,2,2,260,Nakheel
690000,4,3,450,Nakheel
550000,2,1,95,Agami
245000,2,1,100,Nakheel
850000,2,1,100,Smoha
425000,2,1,85,Agami
1350000,2,2,135,Fleming
240000,2,1,90,Nakheel
2250000,3,2,155,Smoha
220000,2,1,120,Nakheel
280000,2,1,110,Nakheel
380000,3,1,120,Nakheel
170000,2,1,125,Nakheel
235000,2,1,110,Nakheel
320000,2,1,100,Nakheel
2650000,3,3,215,Roushdy
510000,3,2,140,Nakheel
270000,2,1,180,Nakheel
195000,2,1,80,Maamoura
190000,3,1,100,Agami
260000,3,1,120,Nakheel
3200000,3,2,160,Sporting
1950000,4,2,300,Miami
750000,3,1,110,Sidi Beshr
3100000,3,2,189,Smoha
1750000,3,2,165,Moharam Bik
3950000,3,2,200,Saba Pasha
260000,2,1,100,Nakheel
3400000,3,3,215,Smoha
2750000,3,2,250,Smoha
2000000,2,2,140,Miami
270000,2,1,100,Nakheel
4000000,4,3,225,Smoha
245000,2,1,200,Nakheel
1600000,2,2,170,Fleming
2900000,3,2,180,Smoha
4200000,4,3,245,Smoha
750000,3,1,135,Seyouf
3500000,3,2,154,Louran
2500000,3,3,195,Roushdy
5000000,3,3,220,Smoha
1350000,2,2,146,Saba Pasha
1550000,3,1,125,Al Ibrahimiyyah
220000,2,1,75,Nakheel
2805000,3,3,165,Moharam Bik
320000,2,1,120,Nakheel
290000,2,1,110,Nakheel
2500000,3,1,150,Louran
380000,3,1,162,Agami
2850000,3,3,200,Mandara
3500000,4,3,280,Kafr Abdo
950000,2,1,100,Louran
2500000,2,1,140,Azarita
6200000,3,2,175,Sporting
2600000,3,2,140,Sidi Beshr
3200000,3,3,230,Roushdy
2700000,3,2,165,Roushdy
1100000,2,2,135,Seyouf
1730000,3,2,160,Smoha
2000000,4,2,300,Sporting
2200000,3,2,167,Smoha
1350000,3,2,135,Moharam Bik
1700000,3,2,145,Cleopatra
3500000,4,2,250,Glim
875000,3,1,125,Asafra
2025000,2,2,135,Stanley
840000,2,1,120,Miami
450000,2,1,69,Cleopatra
220000,2,1,160,Nakheel
1850000,3,2,150,Miami
320000,2,1,130,Nakheel
245000,3,2,140,Nakheel
165000,2,1,110,Nakheel
180000,2,2,120,Nakheel
650000,3,1,300,Nakheel
495000,3,2,140,Nakheel
295000,2,1,100,Nakheel
350000,2,2,125,Nakheel
440000,3,1,140,Nakheel
390000,2,1,120,Nakheel
1900000,3,1,150,Roushdy
350000,2,1,220,Nakheel
480000,3,1,140,Nakheel
270000,3,1,140,Nakheel
750000,2,1,120,Asafra
550000,3,2,148,Agami
270000,2,1,100,Nakheel
1400000,3,1,125,Moharam Bik
380000,4,2,250,Nakheel
420000,3,2,130,Nakheel
240000,2,1,90,Nakheel
390000,2,1,125,Nakheel
390000,2,2,135,Nakheel
280000,2,1,90,Nakheel
1600000,3,1,200,Montazah
1750000,3,2,165,Mandara
1650000,3,2,150,Smoha
3700000,6,2,300,Glim
1200000,3,1,130,Smoha
1001000,4,3,250,Sidi Beshr
650000,3,1,100,Sidi Beshr
4500000,3,3,202,Moharam Bik
2023000,2,1,119,Moharam Bik
2012290,3,2,133,Smoha
1850000,2,1,140,Glim
380000,2,2,130,Nakheel
245000,2,1,110,Nakheel
7150000,3,3,275,Smoha
2500000,3,2,160,Smoha
1700000,4,1,180,Al Ibrahimiyyah
1950000,2,2,145,Smoha
3500000,3,2,230,Smoha
3500000,3,3,220,Smoha
1750000,3,2,170,Louran
2250000,3,2,160,Al Ibrahimiyyah
2000000,3,2,165,Smoha
2100000,3,2,200,Saba Pasha
2000000,3,2,150,Saba Pasha
1850000,3,1,160,Al Ibrahimiyyah
540000,3,1,120,Nakheel
350000,3,1,130,Nakheel
340000,3,1,130,Nakheel
220000,2,2,220,Nakheel
1800000,3,1,160,Al Ibrahimiyyah
5251000,3,2,158,Roushdy
780000,3,1,125,Asafra
3400000,3,3,210,Smoha
850000,3,1,130,Agami
2892500,2,1,118,Roushdy
1900000,3,2,165,Bolkly
3984000,2,1,138,Camp Caesar
3200000,3,2,120,Smoha
2000000,3,2,150,Saba Pasha
1300000,2,1,110,Gianaclis
900000,2,1,120,Mandara
1650000,2,1,100,Shatby
1450000,3,3,175,Gianaclis
1400000,2,2,100,San Stefano
3425000,3,3,177,Smoha
200000,2,1,85,Awayed
2750000,3,2,149,Saba Pasha
3250001,3,2,208,Saba Pasha
2500000,3,2,175,Smoha
3000000,2,2,121,Smoha
2500000,3,2,175,Smoha
6909000,4,3,233,Smoha
240000,2,1,90,Nakheel
290000,2,1,100,Nakheel
450000,2,1,150,Nakheel
2500000,3,2,175,Smoha
3800000,3,2,185,Kafr Abdo
2600000,2,2,106,Smoha
2950000,3,2,186,Kafr Abdo
2950000,2,2,135,Saba Pasha
2650000,3,1,185,Stanley
4700000,3,2,250,Zezenia
6500000,4,3,285,Raml Station
2300000,3,2,200,Bolkly
900000,3,1,110,Sidi Beshr
8000000,3,3,238,Louran
8500000,4,4,320,Louran
2450000,3,2,140,Roushdy
2500000,3,2,175,Smoha
2200000,3,2,165,Saba Pasha
5994000,2,2,210,Louran
2500000,2,2,175,Louran
11000000,4,3,270,San Stefano
700000,3,1,120,Agami
380000,2,1,130,Nakheel
1200000,3,1,135,Sidi Beshr
345000,2,1,110,Nakheel
210000,1,1,60,Nakheel
270000,3,2,140,Nakheel
570000,2,1,100,Schutz
195000,1,1,75,Nakheel
7000000,6,4,600,Glim
320000,2,1,120,Nakheel
270000,2,1,110,Nakheel
1700000,2,1,100,Smoha
540000,2,1,93,Mandara
2200000,3,2,125,Shatby
1500000,3,2,165,Sidi Beshr
2250000,3,2,160,Glim
2700000,2,2,123,Smoha
2400000,3,2,135,Smoha
2050000,2,2,115,Smoha
6000000,3,3,260,Smoha
190000,2,1,85,Nakheel
340000,2,2,120,Nakheel
290000,2,1,110,Nakheel
7596000,4,3,235,San Stefano
380000,4,2,220,Nakheel
190000,2,1,60,Agami
270000,2,1,100,Nakheel
3800000,3,2,191,Smoha
650000,2,1,110,Nakheel
340000,2,1,220,Nakheel
330000,2,1,75,Sidi Beshr
265000,2,1,90,Nakheel
2750000,3,2,160,Sporting
750000,2,1,125,Seyouf
4500000,5,3,250,Sporting
1850000,2,1,120,Raml Station
2240000,3,2,160,Smoha
900000,2,1,120,Mandara
720000,2,1,100,Victoria
3200000,3,2,186,Azarita
3800000,3,3,170,Glim
1500000,3,2,131,Gianaclis
3523884,4,2,172,Smoha
1250000,3,1,130,Miami
6500000,3,3,310,Kafr Abdo
3500000,3,2,200,Louran
2750000,3,2,200,Smoha
4100000,4,3,288,Smoha
3650000,3,3,217,Smoha
3550000,4,3,212,Smoha
1500000,2,1,100,Smoha
2550000,3,2,186,Roushdy
470000,3,1,105,Agami
450000,3,1,67,Seyouf
1250000,3,2,175,Sidi Beshr
1400000,3,1,132,Al Ibrahimiyyah
1750000,3,2,170,Louran
340000,2,2,200,Nakheel
2600000,3,2,160,Miami
290000,2,1,100,Nakheel
1800000,3,2,175,Louran
2375000,2,2,125,Smoha
2500000,2,1,92,Stanley
3262500,3,2,145,Moharam Bik
3450000,3,2,177,Moharam Bik
2500000,3,2,125,Smoha
3450000,3,2,177,Moharam Bik
3000000,3,2,110,Moharam Bik
370000,3,1,120,Nakheel
2200000,3,2,175,Smoha
4350000,4,2,184,Moharam Bik
2070000,2,1,115,Shatby
630000,5,2,250,Nakheel
280000,2,2,200,Nakheel
280000,2,1,100,Nakheel
2650000,3,2,190,Smoha
1750000,3,2,175,Glim
780000,3,1,120,Seyouf
13000000,4,3,292,Saba Pasha
900000,5,1,155,Bacchus
255000,2,1,100,Nakheel
410000,2,1,130,Nakheel
430000,2,1,120,Nakheel
360000,2,2,120,Nakheel
280000,2,1,120,Nakheel
580000,3,1,120,Agami
490000,2,2,225,Agami
160000,2,1,110,Nakheel
195000,1,1,65,Nakheel
250000,3,1,100,Maamoura
830000,3,2,135,Nakheel
130000,1,1,60,Nakheel
195000,1,1,70,Nakheel
5880000,3,3,218,Kabbary
3980000,2,2,197,Kabbary
4400000,3,3,198,Kabbary
1180000,2,1,120,Sidi Beshr
2600000,3,1,145,Sidi Gaber
1450000,3,1,105,Smoha
250000,2,1,135,Nakheel
200000,2,1,90,Nakheel
1550000,3,2,131,San Stefano
4000000,4,3,225,Smoha
375000,2,2,110,Nakheel
250000,2,1,100,Nakheel
6900000,5,4,272,Kafr Abdo
3700000,3,2,165,Kafr Abdo
250000,3,1,85,Sidi Beshr
500000,3,2,140,Miami
140000,2,1,100,Nakheel
320000,2,1,120,Nakheel
2200000,3,2,175,Smoha
2300000,3,2,168,Smoha
1150000,4,2,180,Manshiyya
550000,3,2,130,Agami
550000,2,1,90,Mandara
800000,2,1,120,Seyouf
370000,3,1,120,Nakheel
450000,4,2,240,Nakheel
4500000,3,3,300,Saba Pasha
290000,2,1,110,Nakheel
400000,3,1,150,Agami
570000,1,1,70,Mandara
425000,1,1,90,Agami
270000,2,1,85,Nakheel
260000,2,1,110,Nakheel
2700000,3,2,180,Smoha
245000,2,1,90,Nakheel
1350000,2,2,150,Smoha
1600000,2,1,112,Smoha
315000,3,1,120,Nakheel
260000,2,1,100,Nakheel
2600000,3,2,165,Sporting
975000,3,1,115,Moharam Bik
1050000,3,2,130,Smoha
990000,2,1,150,Seyouf
680000,3,2,120,Nakheel
950000,5,3,300,Agami
185000,2,2,130,Nakheel
145000,2,1,110,Nakheel
175000,2,1,80,Agami
440000,3,1,120,Nakheel
390000,2,1,90,Nakheel
280000,3,1,150,Nakheel
330000,3,1,130,Nakheel
850000,3,2,130,Agami
2600000,3,2,135,Smoha
300000,3,1,120,Nakheel
310000,3,1,120,Nakheel
1500000,3,1,125,Miami
315000,3,1,120,Agami
3000000,3,2,200,Kafr Abdo
3300000,3,2,140,Saba Pasha
390000,3,1,125,Nakheel
3050000,3,3,175,Sidi Gaber
275000,2,1,100,Nakheel
1400000,2,1,80,Glim
160000,3,1,100,Agami
2300000,3,2,160,Louran
1600000,3,1,120,Maamoura
2700000,3,2,160,Sporting
3173000,3,3,167,Smoha
2500000,3,3,300,Mandara
750000,2,1,110,Moharam Bik
2350000,4,2,196,Saba Pasha
1550000,3,2,135,Glim
2700000,3,2,183,Stanley
3200000,3,3,195,Kafr Abdo
1800000,3,1,156,Smoha
2050000,3,2,157,Louran
1400000,2,2,125,Fleming
3500000,3,3,300,Smoha
3400000,3,1,165,Kafr Abdo
3339000,3,3,169,Moharam Bik
3163000,3,3,171,Moharam Bik
355000,2,2,120,Nakheel
315000,2,1,220,Nakheel
1350000,3,2,135,Miami
2000000,3,2,175,Bolkly
1800000,2,1,129,Smoha
4200000,3,2,177,Smoha
2610000,3,2,145,Roushdy
5000000,3,3,230,Roushdy
930000,3,2,133,Bacchus
500000,2,1,138,Asafra
4675000,3,2,170,Roushdy
390000,2,1,80,Kafr Abdo
1750000,3,2,183,Louran
4250000,4,3,200,Louran
5700000,3,3,288,Smoha
3500000,3,3,177,Moharam Bik
2200000,4,2,180,Saba Pasha
5403900,2,1,188,Moharam Bik
360000,2,1,95,Miami
200000,2,1,160,Nakheel
750000,2,1,95,Miami
350000,2,1,95,Miami
350000,3,1,120,Nakheel
265000,2,1,90,Nakheel
800000,2,1,90,Seyouf
5000000,3,2,186,Louran
915000,2,1,120,Mandara
2500000,3,2,165,Smoha
280000,2,1,120,Nakheel
365000,2,1,130,Nakheel
2900000,3,2,183,Smoha
1537920,2,2,108,Smoha
3500000,3,3,240,Zezenia
4500000,3,3,300,Smoha
1600000,3,2,170,Al Ibrahimiyyah
2100000,3,2,160,Smoha
250000,3,1,100,Agami
2520000,3,2,140,Smoha
2100000,3,2,155,Smoha
3750000,4,3,285,Smoha
1750000,3,2,125,San Stefano
2972500,3,2,145,Moharam Bik
1550000,3,2,145,Saba Pasha
1850000,3,3,142,Glim
4451000,2,2,152,Louran
2350000,4,3,220,Kafr Abdo
220000,2,1,80,Bacchus
6000000,4,3,365,Smoha
460000,3,2,125,Nakheel
480000,2,3,300,Nakheel
2961000,3,2,126,Stanley
6500000,3,2,280,Roushdy
3700000,4,2,165,San Stefano
2200000,3,2,175,Glim
2100000,3,2,155,Glim
3360000,3,2,168,Moharam Bik
4941200,4,2,250,Moharam Bik
2900000,3,2,126,Kafr Abdo
3105000,3,2,150,Moharam Bik
2600000,2,2,106,Louran
1200000,3,1,170,Miami
3200000,3,3,205,Sporting
3200000,3,3,172,Azarita
4000000,2,3,260,Gianaclis
250000,3,1,65,Moharam Bik
4000000,3,3,223,Smoha
3700000,3,3,215,Roushdy
9600000,5,4,300,Sporting
275000,2,1,85,Nakheel
260000,2,1,170,Nakheel
280000,2,1,90,Nakheel
520000,3,2,140,Nakheel
240000,2,1,100,Nakheel
220000,2,1,90,Nakheel
340000,2,1,110,Nakheel
340000,3,1,120,Nakheel
360000,2,1,110,Nakheel
320000,2,1,115,Nakheel
680000,3,2,125,Nakheel
275000,3,1,120,Nakheel
90000,2,1,75,Agami
500000,2,1,75,Abu Qir
650000,3,1,130,Sidi Beshr
2800000,3,3,280,Saba Pasha
690000,3,2,130,Nakheel
290000,2,1,110,Nakheel
500000,2,1,138,Mandara
1100000,2,2,110,Maamoura
850000,3,2,140,Agami
370000,3,1,120,Agami
1450000,3,1,155,Miami
320000,3,1,120,Agami
230000,2,1,90,Nakheel
550000,2,2,140,Agami
850000,3,1,100,Sidi Beshr
135000,1,1,60,Nakheel
600000,3,2,150,Agami
500000,3,1,160,Agami
625000,3,1,110,Agami
575000,2,2,100,Agami
600000,2,1,120,Agami
5250000,5,4,640,Manshiyya
750000,3,2,130,Agami
270000,2,1,120,Nakheel
285000,2,1,120,Nakheel
2800000,3,2,165,Smoha
975000,2,1,120,Sidi Beshr
2000000,2,2,200,Mandara
1800000,3,2,145,Kafr Abdo
2500000,3,2,175,Smoha
3000000,3,3,142,Smoha
235000,2,1,100,Nakheel
410000,2,2,130,Nakheel
230000,2,1,90,Nakheel
400000,3,2,150,Smoha
1100000,3,2,260,Mandara
3000000,3,2,185,Glim
1250000,2,1,100,Miami
360000,3,1,125,Nakheel
380000,2,1,70,Sidi Beshr
3984000,2,1,138,Glim
5994000,2,2,210,Roushdy
6776000,3,2,232,Louran
2500000,3,2,207,Smoha
1600000,3,2,156,Smoha
1080000,2,1,125,Gianaclis
4716000,3,2,165,Smoha
3500000,3,2,275,Louran
1700000,3,1,120,Cleopatra
1900000,3,1,145,Raml Station
520000,3,1,130,Nakheel
4000000,2,2,191,Louran
4250000,3,4,236,Smoha
540000,2,1,93,Sidi Beshr
4092000,4,2,186,Smoha
1300000,2,1,120,Fleming
3420000,3,2,180,Saba Pasha
250000,2,1,105,Nakheel
3200000,3,2,200,Moharam Bik
4349682,4,2,184,Moharam Bik
1700000,2,1,108,Montazah
2860000,3,3,176,Smoha
1800000,3,2,230,Sidi Beshr
1600000,3,1,135,Glim
360000,2,1,85,Borg al-Arab
1350000,3,2,125,Fleming
3340000,3,2,163,Smoha
6010000,3,2,201,Smoha
780000,2,1,80,Sidi Beshr
2760000,3,2,161,Smoha
7500000,3,4,1100,Miami
450000,2,1,90,Fleming
1450000,3,1,145,Smoha
2964000,3,3,190,Smoha
250000,2,1,90,Nakheel
1450000,3,1,145,Smoha
1250000,3,1,100,Louran
1450000,3,1,145,Smoha
250000,2,1,90,Nakheel
850000,3,1,130,Miami
260000,2,1,90,Nakheel
285000,3,1,110,Nakheel
3000000,3,2,200,Smoha
3200000,3,2,185,Saba Pasha
270000,2,1,110,Nakheel
1800000,4,1,125,Sidi Gaber
670000,3,1,125,Asafra
1500000,2,1,136,Montazah
2730001,3,3,196,Kafr Abdo
450000,2,1,80,Gianaclis
290000,3,1,120,Nakheel
160000,1,1,70,Nakheel
4500000,3,3,320,Stanley
2100000,3,2,180,Bolkly
1300000,3,1,130,Gianaclis
550000,3,1,110,Sidi Beshr
2850000,4,2,250,San Stefano
1200000,2,1,110,Glim
1100000,3,1,150,Sidi Beshr
230000,2,1,90,Nakheel
210000,2,1,100,Nakheel
280000,3,1,100,Nakheel
1300000,3,1,120,Agami
270000,2,1,110,Nakheel
300000,2,1,300,Nakheel
270000,2,1,110,Nakheel
2200000,3,3,200,Sidi Beshr
390000,2,1,140,Nakheel
150000,1,1,60,Nakheel
650000,2,1,115,Abu Qir
540000,3,1,125,Seyouf
900000,3,1,135,Moharam Bik
1650000,3,1,160,Bolkly
750000,3,2,120,Mandara
250000,2,1,32,Attarin
1850000,3,2,140,Sidi Gaber
2500000,2,2,130,Sidi Beshr
825000,3,1,95,Sidi Beshr
350000,3,1,135,Agami
250000,2,1,120,Nakheel
310000,2,1,110,Nakheel
310000,2,1,110,Agami
2500000,3,3,270,Roushdy
2000000,3,2,165,Louran
3200000,3,2,175,Smoha
5200000,4,3,293,Louran
2000000,2,1,130,Roushdy
750000,2,1,96,Miami
1100000,3,1,160,Miami
340000,2,1,90,Nakheel
950000,3,2,125,Gianaclis
4056000,3,3,156,Moharam Bik
1450000,3,1,145,Smoha
3000000,3,2,155,Louran
1100000,2,3,165,Victoria
3276000,3,3,153,Moharam Bik
800000,3,1,110,Sidi Beshr
2450000,3,2,140,Roushdy
670000,3,2,115,Miami
900000,3,2,200,Agami
8000000,4,3,400,San Stefano
2090000,2,2,114,Louran
3500000,3,2,166,Glim
1950000,3,2,150,Sidi Beshr
2100000,2,2,200,Miami
5000000,3,2,185,Smoha
800000,2,1,65,Saba Pasha
2200000,3,2,155,Camp Caesar
2400000,3,1,148,Camp Caesar
1100000,3,1,125,Gianaclis
2400000,3,3,185,Zezenia
6500000,3,2,280,Stanley
825000,2,1,130,Sidi Beshr
1950000,3,2,150,Glim
3700000,4,2,165,Roushdy
2961000,3,2,126,Smoha
450000,2,1,80,Sidi Beshr
3400000,3,3,240,Zezenia
2900000,2,2,126,San Stefano
1750000,3,2,145,Cleopatra
1200000,3,1,120,Camp Caesar
2600000,2,2,106,Roushdy
2200000,3,2,169,Louran
2450000,3,2,210,Louran
3000000,3,2,185,Louran
1400000,3,3,165,Seyouf
1987200,3,1,138,San Stefano
2350600,3,1,138,Roushdy
1207000,2,1,85,San Stefano
784000,1,1,56,Louran
3640000,2,2,112,Kafr Abdo
1820000,2,2,118,Smoha
3850000,4,3,285,Louran
2300000,2,2,106,Smoha
3100000,3,2,120,Stanley
1700000,2,1,71,Smoha
2080000,2,2,106,Smoha
6000000,3,3,300,Louran
2200000,3,2,126,Smoha
450000,2,2,85,Smoha
1900000,5,5,66,Kafr Abdo
2870000,3,2,165,Smoha
2111200,3,2,140,Smoha
1680000,3,2,120,Smoha
2250000,3,2,140,Smoha
2900000,3,2,165,Louran
1900000,3,2,144,Smoha
1830000,2,1,118,Smoha
3900000,2,1,138,San Stefano
2300000,2,1,120,Smoha
2295000,3,2,135,Smoha
3800000,3,6,184,Smoha
3100000,3,2,154,Saba Pasha
2900000,3,2,126,Sporting
3500000,3,3,167,Smoha
6200000,3,3,260,Stanley
4018000,3,3,171,Zezenia
3300000,2,2,157,Sporting
3564000,3,3,162,Kafr Abdo
1700000,1,1,70,Smoha
2800000,2,1,118,Saba Pasha
3450000,3,2,230,Smoha
2812500,3,2,150,Smoha
4800000,3,2,280,Smoha
550000,3,1,95,Moharam Bik
3400000,3,3,240,Zezenia
2500000,3,2,250,Saba Pasha
4000000,3,3,202,Kafr Abdo
2000000,3,2,300,Fleming
2300000,3,1,155,Al Ibrahimiyyah
310000,2,1,90,Nakheel
165000,1,1,50,Nakheel
220000,2,1,100,Nakheel
370000,2,2,230,Nakheel
3999000,4,3,210,Smoha
950000,2,1,125,Gianaclis
390000,2,1,120,Agami
265000,2,1,110,Nakheel
330000,2,2,115,Nakheel
290000,2,1,90,Nakheel
290000,2,1,220,Nakheel
550000,3,1,140,Nakheel
440000,3,1,120,Nakheel
195000,2,1,90,Nakheel
450000,3,2,130,Nakheel
1850000,3,2,155,Bolkly
2100000,3,2,185,Sporting
3200000,3,3,190,Smoha
200000,2,1,110,Nakheel
350000,3,1,115,Agami
2720000,3,2,170,Azarita
3400000,3,2,210,Azarita
260000,2,1,90,Nakheel
180000,1,1,70,Nakheel
370000,2,1,140,Nakheel
330000,3,1,120,Nakheel
295000,2,1,115,Nakheel
1050000,3,1,140,Victoria
390000,3,1,130,Nakheel
150000,2,1,120,Nakheel
495000,3,2,260,Nakheel
550000,3,1,110,Seyouf
1450000,3,1,110,Al Ibrahimiyyah
550000,3,1,115,Agami
1620000,3,2,135,Gianaclis
320000,2,1,93,Agami
2900000,2,2,150,Glim
140000,2,1,110,Nakheel
160000,2,1,110,Nakheel
160000,2,1,100,Nakheel
1250000,2,1,110,Smoha
450000,3,1,125,Nakheel
2200000,3,2,170,Smoha
650000,3,1,140,Mandara
1750000,3,2,145,Cleopatra
1850000,3,2,165,Smoha
11000000,3,4,400,Stanley
1300000,2,2,130,Sidi Gaber
4335000,4,2,170,Smoha
3500000,3,2,205,Glim
140000,2,1,70,Bacchus
3075000,3,2,205,Glim
2710500,3,2,138,San Stefano
1050000,3,1,101,Sidi Beshr
2570000,3,2,149,Camp Caesar
2450000,3,2,140,Glim
2193360,2,1,114,Glim
8000000,3,4,400,Kafr Abdo
5251000,3,2,158,Kafr Abdo
4186000,3,1,126,San Stefano
790000,2,1,95,Sidi Beshr
375000,2,1,110,Seyouf
1200000,2,1,115,Asafra
350000,3,1,120,Nakheel
2607500,3,2,133,Moharam Bik
1400000,2,2,100,Louran
784000,1,1,56,San Stefano
1207000,2,1,85,Smoha
215000,2,1,100,Agami
4675000,3,2,173,Stanley
2964000,2,1,114,Kafr Abdo
440000,3,1,130,Nakheel
